顶流夫妇有点甜,图样先森,http://www.jjwxc.net/onebook.php?novelid=4912351,原创-言情-近代现代-爱情,女主,轻松,写完了，它就是历史了,完结,477763字,"['【下本开《你是不是想赖账》，求个预收~】', '某乎热议话题：「温荔和宋砚为什么这么多CP粉？」', '题主补充：明明结婚两年既无影视合作又无综艺同框，也没见社交软件互动过几次，娱乐圈公认的协议夫妻，连恩爱都懒得演的那种。巨迷惑为什么会有这么多CP粉，我发誓我不是黑。', '热门回答：「CP粉不请自来。给题主明说吧，他们互动确实不多，糖都是从显微镜里扣出来的。但是——', '1.论颜值，双神颜。我家三力还是小新人的时候就有人YY过这两个人同框会是什么样，后来世纪同框图大爆出圈，黑天鹅x白月光，大批类似人设的娱乐圈代餐文迅速崛起', '2.论咖位，双一线。各种意义上来说的强强了吧？', '3.圈内神仙太太超多，同人文同人图同人剪辑吃粮吃到撑，想退坑都舍不得', '综上所述，任路人如何说他们塑料，只要一天不官宣离婚，我们就还磕得动！」', '-', '某日温荔被特邀录制某爱豆综艺，镜头前大跳清纯元气女团舞', '正好撞上宋砚被正在合约期的夫妻综艺节目组安排过来探班，两个人隔着舞台对视了个正着', '“……”', '爱豆节目录制过后，温荔生无可恋地解释：“我不是装嫩，是他们非逼我跳的。”', '宋砚慢条斯理说：“原来你会跳舞，明明当时对我的请求宁死不从。”', '温荔突然瞪眼：“可是你当时让我跳的是脱——”', '之后节目为通过审核，小剧场到此为止，并将温荔的话无情消音', '#咦，我怎么自动变黄了##是我想的脱那啥舞吗##有本事你别消音啊##节目组你没有心##多说点，我们单身狗就爱听这个#', '某乎题主问题补充：「谢谢各位，不用回答了，已经在坑底了，真香」', '***', '【重点：没有原型！谁都没有！我發誓！】', '【排雷：大量饭圈评论粉丝弹幕，不爱看这个的慎入】', '1傲娇毒舌黑天鹅x腹黑忠犬白月光', '2.玛丽苏/杰克苏/饭圈日常/协议结婚/老套人设老套梗没啥新意/所有角色无原型纯YY', '3.三次元磕CP有BE风险，所以自己产粮自己磕！', '文艺的故事梗概：', '-我曾纤尘不染，可是后来满身泥泞，而你始终明艳娇贵，令人流连', '-你实在太耀眼，扰我清梦，于是我决定从泥泞中爬起来，再将你折下', '-', '预收《你是不是想赖账》文案：', '盛柠有个同父异母的妹妹，处处都不如她', '但唯有一点比盛柠好，性格小白花，天真又乐观', '用直男癌的话来总结就是：比起盛柠这种性格独立又强势的漂亮女人，她妹虽然各方面条件差了一点，但性格更软，更适合娶回家做贤妻良母。', '果不其然，妹妹泡上了某个富二代小开', '盛柠：呵，男人', '富二代爱她妹妹爱得死去活来，无论家人怎么威逼利诱都没用，两个人就差没私奔', '没办法，富二代的哥哥温衍找上了盛柠', '比起富二代的恋爱脑，温衍作为家族企业第一继承人，是典型的资本家个性，性格强势果断、城府极深、嫌贫爱富、眼高于顶，非常看不起她妹这种娇软小白花', '温衍言语冷静：“还希望盛小姐帮忙，劝导令妹实际一点，放弃她的豪门梦。”', '盛柠沉默片刻，问：“那我有什么好处吗？”', '温衍：呵，女人', '于是王子的恶毒哥哥和灰姑娘的恶毒姐姐一拍即合', '***', '拿钱办事，盛柠一直兢兢业业地扮演着她的恶毒姐姐', '演到中途，她发现资本家竟然开始划水了', '说好的参加晚宴拆散小情侣，结果晚宴现场小情侣人影都没见着，她稀里糊涂被资本家拉着跳了支华尔兹', '再比如破坏小情侣的烛光晚餐，结果餐厅被包了下来，小情侣被挡在餐厅门口，她莫名其妙陪资本家吃了顿烛光晚餐', '盛柠语气不爽：你是不是想赖账不给钱？', '资本家的语气比她还不爽：你是不是傻？', '【小剧场】', '一开始，富二代求着哥哥，请他成全自己和女朋友的婚事', '哥哥冷笑：想跟她在一起，你先从这个家滚出去', '后来，哥哥腆着一张老脸开始追他女朋友的姐姐', '富二代：哥，你什么时候从这个家滚出去？', '哥哥：……']",天之骄子 业界精英 甜文,主角：温荔 ┃ 配角： ┃ 其它：,入坑吗姐妹
穿成短命白月光后，和反派HE了,青花燃,http://www.jjwxc.net/onebook.php?novelid=4264815,原创-言情-架空历史-奇幻,女主,轻松,2019-2020,完结,646746字,"['新文《她和白月光男神HE[重生]》已开', '桑远远穿进一本古早玄幻虐恋小说里，成了男主那个红颜薄命的早逝白月光。', '男主爱她，男配们也爱她。', '女主因为长了一张酷似她的脸，被众男又爱又虐又踩，伤身又伤心。和男主的感情更是波折重重狗血不断，虐得死去活来，结局还能幸福HE。', '桑远远：“不好意思本人一不想死二受不得虐，所以我选择跟反派走。打扰，告辞。”', '反派长眸微眯，姿态慵懒，唇角笑意如春风般和煦——', '“我的身边……可是地狱呢。”', '她沉思三秒。', '“地狱有土吗？”', '“……有腐地。”', '“有水吗？”', '“……只有血。”', '他想看她惊惶失措，想等她尖叫逃离，不料女子呆滞三秒之后，双眼竟然隐隐放光——', '“正好试试新品种！”', '“……”', '他在最深沉的黑暗中苟延残喘，从来也没想到，竟有一个人，能把花草种满一片荒芜。', '木系治愈伪仙女X暴戾冷血大魔王', '#读者宝贝们千万千万不要在别的太太文下提我和我的文哈#', '超多完结文戳专栏——', '《女妖魔成年后超凶》萌啾x大魔王', '《男主醒醒你是女主的》恶毒女配被男主宠上天', '《这该死的修罗场》复仇少女x清冷仙尊', '《与黑暗神互换身体后》超级可爱的毛线团x傲娇黑暗神', '《偏执暴君今天病更重了》妖后x昏君', '《和离前夜，她变成了蘑菇》机智蘑菇x霸总道君', '《太子殿下，您才是替身啊》点击就看星际大男主疯狂自我攻略']",情有独钟 女配 甜文 穿书,主角：桑远远，幽无命 ┃ 配角：韩少陵，梦无忧，桑青灵，幽盈月，桑家老小 ┃ 其它：狗血穿书小甜文？,短命白月光，攻略大魔王
不断作死后我成了白月光,纪婴,http://www.jjwxc.net/onebook.php?novelid=4682400,原创-言情-架空历史-仙侠,女主,轻松,完结可食用,完结,780000字,"['［完结啦，app右下角求五星好评，鞠躬］', '［实体正在筹备，尚未正式出版，大家不要买到盗版啦！进度在@晋江纪婴］', '【文案】', '穿进男频修仙文后，宁宁本想兢兢业业走剧情，却发现这个世界不太对劲。', '师门之内，师兄靠左脚蹬右脚上天，师姐卖宗门长老同人本赚钱，师尊穷到令人发指，每天喝八十二年前的白开。', '师门之外，佛修苦练功法，念经如同唱rap，嘴皮子能冒火花；剑修爱剑如老婆，争当花魁养妻糊口，爱情故事感天动地；乐修拿寺庙梵钟做武器，最擅长抡着钟杵敲人。', '宁宁：……', '没救了，毁灭吧，修真界迟早要完。', '*', '宁宁穿成了修仙文里的恶毒小师妹。', '要想活命，必须按照原剧情不断作死。', '攻略对象一：光风霁月大师兄', '师兄天生剑骨、修为卓绝，宁宁约其深夜私会，得来对方浅笑颔首：“想学一些…你这个年纪以外的事情吗？”', '于是夜色深沉，大师兄捎来一整套超高难度剑法秘籍，宁宁被迫苦练整晚，累成瘫狗，心如死灰。', '攻略对象二：清冷病美人长老', '长老在大战中修为尽毁，独自居于山间静养。', '趁他抚琴，宁宁本欲上前捣乱，不料闻见毒花，动弹不得、剧痛难忍，迎风漱漱掉眼泪。', '长老瞥见泪光，只觉偶遇知音，她愈哭他愈欢，就差弹首普天同庆《好运来》。', '攻略对象三：恣睢孤僻小师弟', '身为原文男主的师弟出身贫苦、血脉不纯，在门派受尽歧视，被欺负得遍体鳞伤。', '宁宁一把摔碎他疗伤用的仙泉，结果泉水早被人换成腐蚀性剧毒，溅了她满腿。', '少年垂眸蹲下，轻拂过女孩小腿上的血痕：“为何帮我？”', '当剧情走向了奇怪的地方后。', '向来阴鸷的少年埋首于她颈窝，声线哽咽之下，藏匿有极致的臣服与渴求。', '“…别丢下我。”', '【阅读指北】', '1.1v1，男主裴寂，不是修罗场万人迷文嗷！', '2.爆笑沙雕文，沙雕文，沙雕文，真的很沙雕求别杠T T', '【预收一】', '《修真界第一幼崽》', '秦萝穿成了修真文里娇纵跋扈、命不久矣的剑圣之女，受天道影响，能看见每个人物的角色设定。', '七岁的秦萝又小又呆，面对天道的一万个不放心，细声细气：“我、我会努力长命百岁的！”', '天道痛心疾首：“傻崽，在修真界，你那叫早夭。”', '于是秦萝开始在宗门里苟命。', '小师姐本是个乐感出众的美人胚子，却因身中无名剧毒，貌毁耳聋，饱受欺凌耻笑。', '当她心魔缠身、煞气遍体之际，猝不及防被秦萝喂下一粒丹丸，久久空寂无声的耳畔，传来一道稚嫩童音：“小师姐，以后我能给你唱歌啦。”', '自卑怯懦、家境贫寒的结巴男孩剑体天成，却遭到继父虐待，手骨断裂、泯然众人。', '秦萝为他涂上最好的药，挺着胸脯信誓旦旦：“你以后一定能成为保护所有人的大英雄。在那之前，我先来保护你吧。”', '秦楼提前结束闭关，得知自己多了个嚣张蛮横的亲妹妹，罪行多到数也数不清，堪称修真界第一臭小鬼。', '他满宗门闲逛，遇见一个在厨房忙活的小萝卜丁。', '“这是送给哥哥的奶油蛋糕。”', '萝卜丁朝他咧嘴笑，眼里像有小星星：“我哥哥叫秦楼，听说他可厉害啦。”', '秦楼：…', '糟糕，好像有什么东西戳在了心口上。', '【预收二】《修真界为何如此有病》', '*', '这个修真界被各路游戏玩家穿成了筛子。', '恋爱、烹饪、格斗、经营，而游戏技能居然全部可用。', '谢星摇成了注定被人渣们虐身虐心的小白花女主角，惨遭男主背叛，被丢弃在九死一生的埋骨之地。', '面对汹涌而来的魔潮，她面无表情，从武器库里拿出几颗手榴弹，和一把崭新的AK-47。', '反派们：汝娘也，这要我们怎么玩？', '*', '入夜，几道人影坐在高高的骨灰旁边，听大家讲那过去的事情。', '谢星摇：“说说吧，都绑了什么系统？”', '魔尊身披一件高定西装：“《奇迹冷冷》。”', '仙门圣女骑着汗血宝马一路狂奔：“家人们！看我宝马漂移弯道超车！双击六六六！”', '大师兄奶声奶气，眼中闪烁着三岁半的智慧光芒：“《我爱做饭饭》。”', '二师兄仰天长啸：“我的物理学！我的牛顿三大定律！这不科学！不！不！不！”', '“我只是帮妹妹点了个《电眼美少女》的选项，为什么会变成这样？”', '佛门第一人泪眼汪汪：“你呢？”', '谢星摇：……', '谢星摇：“《一起打鬼子》。”']",仙侠修真 甜文 穿书 爽文,主角：宁宁 ┃ 配角：《修真界为何如此有病》求预收～ ┃ 其它：,沙雕女配，在线作死。
可爱多少钱一斤,栖见,http://www.jjwxc.net/onebook.php?novelid=1768376,原创-言情-近代现代-爱情,女主,正剧,完结了好开心之 二世祖,完结,336134字,"['【实体书已出版，当当等平台均有销售ww微博@栖见吗】', '陆嘉珩二十年来一直觉得，这个世界上没有什么是钱解决不了的，如果解决不了，那说明钱不够多。', '直到他遇见了初栀。', '男人一双桃花眼开成扇，眼神暧昧的推给她一张卡，暗示意味非常明显。', '初栀乖巧接过来。', '她太感动了，从记事起到现在，第一次有人给她钱，她觉得自己也应该回礼：“我家市中心的房子要动迁了，要么送你一套吧？”', '陆嘉珩没说话。', '初栀以为他不好意思收，软声继续道：“没事，你别不好意思呀，我家还有好多套呢。”', '陆嘉珩：“……”', '*', '美人小软妹x垃圾二世祖', '女主软，女主甜，女主她坚定勇敢，执着善良，并且甜。', '男主么，好像也不算太垃圾。', '陆少爷：这也太他妈可爱了，过来让老子抱抱。', '《说好的钱是万能的呢为啥到她这儿屁用没有了》《走开你们这些该死的臭钱》《这文文案是我瞎写的你们别信》']",都市情缘 励志人生,主角：初栀，陆嘉珩 ┃ 配角： ┃ 其它：,这也太他妈可爱了过来让老子抱抱
长风渡,墨书白,http://www.jjwxc.net/onebook.php?novelid=3415053,原创-言情-架空历史-爱情,女主,正剧,完结,完结,978111字,"['（曾用名：嫁纨绔）', '【PS：本文正在参加年度最受欢迎投票，求大家用营养液or霸王票为我投一票呀谢谢（只要在本文下投霸王票或者营养液都算投票）】', '【正文已完结，不定时掉落番外】', '柳玉茹为了嫁给一个好夫婿，当了十五年的模范闺秀，却在订婚前夕，被逼嫁给了名满扬州的纨绔顾九思。', '嫁了这么一人，算是毁了这辈子，', '尤其是嫁过去之后才知道，这人也是被逼娶的她。', '柳玉茹心死如灰，把自己关在房间里三天后，她悟了。', '嫁了这样的纨绔，还当什么闺秀。', '于是成婚第三天，这位出了名温婉的闺秀抖着手、提着刀、用尽毕生勇气上了青楼，', '同烂醉如泥的顾九思说了一句——', '起来。', '之后顾九思一生大起大落，', '从落魄纨绔到官居一品，都是这女人站在他身边，', '用娇弱又单薄的身子扶着他，同他说：“起来。”', '于是哪怕他被人碎骨削肉，也要从泥泞中挣扎而起，咬牙背起她，走过这一生。', '而对于柳玉茹而言，前十五年，她以为活着是为了找个好男人。', '直到遇见顾九思，她才明白，一个好的男人会让你知道，你活着，你只是为了你自己。', '——愿以此身血肉遮风挡雨，护她衣裙无尘，鬓角无霜。', '#愿我如长风，渡君行万里#', '下本古言预收《剑寻千山》：', '花向晚东渡云莱时，师父告诉她，', '因功法相合，为快速进阶，务必拐一位天剑宗的道君回西境。但必须记得，只能拐多情剑，不能找问心剑。', '因为修问心剑的道君，虽强但蠢，不懂爱恨。', '可偏偏来到云莱的第一眼，她看到的就是修问心剑的谢长寂。', '她如飞蛾扑火，明知谢长寂不染红尘，还是为他出生入死，无悔付出。', '可直到他们成了真正的夫妻，她筋脉尽毁，鲜血淋漓，他也只会哑声和她说“抱歉”', '于是她当着他的面自刎脱身，毁了那个叫“晚晚”的身份，重新当回她快活的合欢宫少主。', '留谢长寂于死生之界独守孤坟，一别两百年。', '两百年后，西境魔主病危，三宫宫变，', '为稳定局势，快速进阶，花向晚不得已再回云莱，向天剑宗求亲。', '众人都说花向晚是死马当活马医，天剑宗不可能让她带一个太强的道君回西境，她那颗半毁的金丹也不可能让她提升太多修为。', '结果等到成亲那一日，', '所有人都得了消息——', '云莱最强战力谢长寂从死生之界出关，破心转道，修多情剑，入主合欢宫！', '消息一出，', '围在合欢宫门口的敌军慌忙撤退，', '花向晚的老情人们四处奔逃，', '就连花向晚自己，也在新婚当夜，连夜扛着坐骑跑了。']",强强 宫廷侯爵 欢喜冤家 天作之合,主角：柳玉茹，顾九思 ┃ 配角： ┃ 其它：,纨绔夫君变男神
娱乐圈是我的[重生],春刀寒,http://www.jjwxc.net/onebook.php?novelid=4177857,原创-言情-近代现代-爱情,女主,轻松,写完啦,完结,628822字,"['【文案始于2018年，详见微博】', '许摘星的爱豆岑风是娱乐圈冉冉升起的新星', '她坚信爱豆的光芒有一天会被所有人看见', '可她没能等到那一天', '岑风因抑郁症在家自杀', '直到死后，他所遭遇的不公才被爆料出来', '原来他是被收养的孤儿，原来他的生父是杀人犯', '原来他再不碰钢琴是因为小手指是被队友故意踩断', '原来他被队内霸凌，得罪高层，导致资源被瓜分', '……', '原来她捧在手心都怕碎了的宝贝，被人这样践踏，遍体鳞伤', '半年后许摘星因车祸重生，这一年，她高一', '距离岑风自杀，还有十年', '我用这十年，为你铺一条康庄大道', '所有伤害过你的人，永远不会出现在你面前', '哥哥，这一次，一起走花路吧', '——————————', '因抑郁症自杀的岑风，重生到了十年前', '重活一世，他终于明白曾经那些希望有多可笑', '在未来等待他的，从来都不是鲜花和美好', '他撕下伪装，丢掉人设，只等合约到期远离这个虚伪的名利场', '经纪人：岑风！公司让你C位出道！', '岑风！有个大型综艺邀请你当常驻嘉宾！', '岑风！张导的新戏点名要你演男主角！', '岑风！这些顶奢广告你想接哪一个随便挑！', '岑风：？？？', '这些资源都他妈哪来的？', '我欲乘风，奈何人间多淤泥，你是唯一岛屿', '【双重生，救赎与被救赎，前期主事业】', '【生死看淡不想营业的冷漠爱豆X哥哥值得最好的我要把所有资源都给哥哥的大佬粉丝】', '——“哥哥”是粉圈粉丝对爱豆的统称，无血缘', '——没有原型，拒绝代入', '——微博@春刀寒', '-------------------', '预收文《负相思》，欢迎收藏', '相思从小孤苦无依，没有修仙的灵根', '好不容易在妖魔横行的修仙世界顽强长大，眼看就要过上好日子了', '灵魂突然被拘到了另一具身体内', '体内残魂看着精神不大正常，疯疯癫癫地大喊：“我已在夙北斗体内种下情蛊！只要他爱上你，情蛊就会发作！届时你二人性命相绑，你死他死，你亡他亡！情蛊一旦发作，他必受碎骨断筋之痛！你要让他爱上你，将他折磨致死，最后自杀取他性命！”', '相思：？？？什么仇什么怨', '残魂喊完就嗝屁了，相思成了这具身体的新主人', '傅相思，归元宗掌门之女，修仙界的天之骄女', '而人人都知道，归元宗一年前就被魔界的新魔君屠了满门，傅相思更是沦为阶下囚，备受折磨', '听说那魔头疯起来连自己都砍，食人饮血，凶残暴戾', '修仙界人人自危，谈之色变', '相思：所以一觉睡醒，我多了个大魔头仇人？我被囚禁了？我还给他下毒了？', '报仇是不可能报仇的，修真界的爱恨情仇跟她一个废物凡人有什么关系！', '相思只想远离疯批，认真苟活', '如果有一天能感化魔头，放她回到人界的小茅屋，那就更好了！', '而大魔头看着在自己埋尸的殿院上种菜的女人陷入了沉思', '【相思没想过夙北斗会爱上自己', '所以她也没想到，在她用忘忧让他忘记自己后，夙北斗会变成一个彻底失去理智的疯子', '疯到覆灭人界，疯到杀了她】', '疯批大魔头X社交牛逼症小太阳', '前期甜，中期虐，后期糖中带刀，HE']",娱乐圈 重生 甜文 爽文,主角：许摘星 ┃ 配角：岑风 ┃ 其它：春刀寒,"我是你的
 当当 京东"
我就是这般女子,月下蝶影,http://www.jjwxc.net/onebook.php?novelid=2973352,原创-言情-架空历史-爱情,女主,轻松,原创言情,完结,685380字,"['蠢萌好运爹，彪悍护短娘，纨绔弟弟要上房。', '被退婚三次心不慌。', '美华服，金横梁。', '有钱有权谁还稀罕郎？', '这是一个被退婚三次的艳俗女主跟伪君子男主的故事。', '本文轻松风，架空向，甜爽文，感兴趣的客官里边请。', '新文《皇城有宝珠》，欢迎大家收看（皇城有三宝：我√我老公√我婆婆√）']",宫廷侯爵 欢喜冤家 甜文 爽文,主角：班婳 ┃ 配角：容瑕班淮阴氏班恒 ┃ 其它：,我爱美食华服，但我是好女人
奶油味暗恋,竹已,http://www.jjwxc.net/onebook.php?novelid=3311357,原创-言情-近代现代-爱情,女主,轻松,攒一袋糖,完结,313115字,"['※实体书已出版上市，各平台均有售=v=', '※改编剧名《全世界最好的你》，于优酷平台.独播。', '前一天林兮迟和许放吵架冷战，发誓谁也不和谁说话。', '第二天，林兮迟心事重重地打开家门。', '一眼就注意到靠站在门旁小角落的许放。', '听到动静，许放望了过来，安安静静地看着她。沉默了几秒后，他忽然生硬地冒出了句：', '“我失忆了。”', '林兮迟咽了咽口水，点点头，小心翼翼地接了他的茬：“却还记得我是你的爸爸。”', '许放：“……”', '*吹水佬x臭脾气', '*青梅竹马/互怼/大概就是一对每天都想着怎么坑死对方的主角:-D', '微博@小竹已']",情有独钟 欢喜冤家 青梅竹马,主角：林兮迟，许放 ┃ 配角： ┃ 其它：,"你是我唯一的选择
 当当 京东"
职业替身，时薪十万,渊爻,http://www.jjwxc.net/onebook.php?novelid=5142355,原创-言情-近代现代-爱情,女主,轻松,完工记录【幻言】,完结,383621字,"['【简体、漫画已签，进度@渊爻（yao）】', '纪繁音一穿越就得知自己是个替身——替的是她的双胞胎妹妹纪欣欣。', '纪繁音：当替身可以，但这是另外的价格。我的收费表请您……您几位确认一下，需要排档期，恕不接受随叫随到服务，卖艺不卖身，谢谢合作。', '西餐厅里，贵公子深情款款：“欣欣，明天晚上我想约你去看电影……”', '闹钟响起。', '纪繁音一看手机，收起营业微笑：“不好意思到点了，我得赶场，记得结账，告辞。”', '贵公子微笑一僵：“我预约明天的电影时间，四个小时，独家。”', '半夜三更，暴躁少年酒醉拨通电话：“姐姐，你什么时候才回来看我？”', '纪繁音：“为了保证服务质量，本次通话已经开启录音。现在是凌晨四点，替身服务收费为平日十倍，请问确认吗？”', '暴躁少年：“……确认行了吧！快给我装！”', '和霸总东京塔顶约会时，纪繁音的手机响了。', '她面带微笑地拒接来电：“抱歉，是别的客户。”', '霸总：“……我出十倍，你把手机关了。”', '……', '纪欣欣终于回国时，纪繁音带着巨额财富功成身退：坏女人永远不会受伤！', '注意事项：', '1.女主是个莫得感情的赚钱机器+演技帝，走银行账户不走心不走肾。', '2.正文专注回家，番外CP陈云盛。', '3.谁渣谁不渣的问题，请看本文立意。']",豪门世家 穿书 爽文 复仇虐渣,主角：纪繁音 ┃ 配角： ┃ 其它：,按时收费童叟无欺
知否？知否？应是绿肥红瘦,关心则乱,http://www.jjwxc.net/onebook.php?novelid=931329,原创-言情-架空历史-传奇,女主,未知,无从属系列,完结,1375034字,"['星汉灿烂，幸甚至哉', '【文案无能】', '一个消极怠工的古代庶女，生活如此艰难，何必卖力奋斗。', '古代贵族女子的人生基调是由家族决定的，还流行株连，一个飞来横祸就会彻底遭殃，要活好活顺活出尊严，明兰表示，鸭梨很大。', '古代太危险了，咱们还是睡死算了。', '好吧，我其实是有微博的，不过以前是用来看八卦的，根本不打算让大家只奥的，免得让大家发现某关是个趣味如此低下的银。应编编要求，现在公开，是渣浪上的‘关心则乱zszy’，大家包涵。']",穿越时空,主角：盛明兰（姚依依） ┃ 配角：家长里短一干人等 ┃ 其它：出身，婚嫁，,古代庶女的消极怠工人生
无污染、无公害,priest,http://www.jjwxc.net/onebook.php?novelid=3495730,原创-言情-近代现代-爱情,不明,轻松,全年龄&言情之 处暑,完结,471753字,"['“我小时候写作文，最后一句常常是‘我立志，要做一个对社会有用的人’，一个学期平均立二三十次志吧，很不走心。”', '“长大以后才发现，做一个对社会无害的人，已经是我这辈子最大的成就了。”', '武林盟主因熬夜加班爆肝，正在闹情绪，并拒绝组织新一年度的武林大会。', '上一任丐帮帮主的后人是个剁手购物狂，踏雪无痕的“堂前燕”出了个重度社恐猥琐死宅……', '大环境江河日下，只有魔教教众保持了初心——他们依然每天喊口号，努力推销黑作坊保健品，兢兢业业地扰乱着社会治安。', '而以上江湖中人，无论正邪，一个能打的也没有。', '快意恩仇、白马啸西风？不存在的，大家还得还信用卡还房贷呢。', '“茴香豆”的“茴”有四种写法，而“丧”，有五个层次。', '都市武侠，轻松扯淡文（爱信不信）。', '又及，本故事纯属虚构，危险动作，请勿模仿。', '中午11:00日更，3月25日开始', '鸣谢微博上绿老师做的封面=w=', '4月16日 第二十二章开始VIP，当日三更，长评送分，感谢支持正版~']",幻想空间 都市情缘 江湖恩怨 三教九流,主角：甘卿，喻兰川 ┃ 配角：韩东升，闫皓，杨逸凡，于严 ┃ 其它：,我立志做一个对社会无害的人
深情眼,耳东兔子,http://www.jjwxc.net/onebook.php?novelid=3980031,原创-言情-近代现代-爱情,女主,轻松,2021之 银河,完结,373701字,"['叶濛北漂结束，回老家闪婚，谁知道，结婚当晚，叶濛又北上。', '男方连发十条朋友圈，在家开单身party。', '叶濛眼不见为净，拉黑了，任他作天作地。', '为了逼叶濛回y城，这位哥什么招数都用过，离婚证，绝症病危通知书等等。', '然而叶濛丝毫不为所动，在北京混得风生水起。', '朋友圈1：好铁石心肠一女的。', '朋友圈2：今天这位哥北上了吗？', '在小镇吊着一口仙气的丧家犬VS在大城市拼搏的反杀黑天鹅', '排雷：姐弟婚，不太正经。', '1月16日入v']",因缘邂逅 业界精英,主角：叶濛，李靳屿 ┃ 配角： ┃ 其它：,丧家犬&反杀黑天鹅
尖叫女王,银发死鱼眼,http://www.jjwxc.net/onebook.php?novelid=3882321,衍生-言情-近代现代-其他衍生,女主,爆笑,已完结,完结,2481412字,"['祝央知道自己明天会死于女鬼索命，临死前夜买醉狂欢。', '第二天醒来，脑子因为醉酒断片，家里一片狼藉，电视机里卡着个往外钻了一半的女鬼。', '女鬼已经死了！', '猪朋狗友们纷纷控诉她是怎么惨无人道的将女鬼摧残致死。', '祝央:我不是！我没有！别乱说！我是娇花一样的柔弱女子，碰到可怕的事只会尖叫。', '对此，以为弄死这家伙手到擒来却被反杀的女鬼，表示有话要讲。', '围脖：银发死鱼眼2016']",恐怖 无限流 打脸 爽文,主角：祝央 ┃ 配角：路休辞 ┃ 其它：各种各样,惊声尖笑
第二十八年春,耳东兔子,http://www.jjwxc.net/onebook.php?novelid=3002507,原创-言情-近代现代-爱情,女主,正剧,青梅竹马之 空军,完结,408625字,"['第二十八年春', '平淡慢热，不喜勿入。', '4月5日入v。', '谢绝任何形式扒榜', '←求包养，淘我的更多作品哦', '出版名更为《第二十八年春》上下两部。']",都市情缘 情有独钟 制服情缘 业界精英,主角：陆怀征，于好 ┃ 配角：牛鬼蛇神 ┃ 其它：杂七杂八,
从此男主改拿绿茶剧本,银发死鱼眼,http://www.jjwxc.net/onebook.php?novelid=4778835,衍生-言情-架空历史-东方衍生,女主,爆笑,已完结,完结,1430605字,"['裴凉绑定了炮灰奋斗系统，任务是挤走女主自己上位，收割一众原本该倾心于女主的男人。', '可裴凉每次进入任务世界就一心搞钱，赚得盆满钵满。', '系统：警告，您已偏离任务20%； 偏离任务50%； 偏离任务90%', '剧情即将结束，您攻略失败的可能性99%，准备抹杀——等等，你怎么成功了？', '影帝男主：顶级制作，数亿投资，本世纪封神导演执导的电影合同，我接过她的橄榄枝不过份吧？', '总裁男主：千亿订单，庞大市场，吞下公司就更上一层楼，我出卖下色相又怎么了？', '新帝男主：先帝昏聩无道，兄弟狼子野心，为了登上皇位，不就是馋我美貌吗？让她如愿以偿又如何？', '众男主：一开始我们也想拒绝并大声谴责她，但她给的实在太多了。', '系统：……姐姐我也不想努力了。']",天之骄子 穿越时空 系统 古典名著,主角：裴凉 ┃ 配角： ┃ 其它：,姐姐我也不想努力了
